ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,FAIXA_ETARIA,RISK_SCORE,PERFIL_RISCO,CREDIT_SCORE_FAIXA,MILEAGE_FAIXA,OUTCOME_LABEL
398191,40-64,Masculino,minority,20-29y,university,Classe Trabalhadora,0.4150653775799153,1.0,before 2015,1.0,1.0,10238,,sedan,2,1,2,0,40-64,5,Muito Alto,Q1 (Baixo),,Sem Sinistro
752000,26-39,Feminino,majority,0-9y,high school,Baixa Renda,0.292291992136978,0.0,before 2015,1.0,1.0,10238,8000.0,sedan,0,0,0,1,26-39,0,Baixo,Q1 (Baixo),Q1 (Baixa),Com Sinistro
392072,26-39,Masculino,majority,10-19y,university,Alta Renda,0.7506215355606997,1.0,after 2015,0.0,1.0,10238,9000.0,sedan,1,0,1,0,26-39,2,Médio,Q4 (Alto),Q1 (Baixa),Sem Sinistro
662319,40-64,Feminino,majority,0-9y,university,Alta Renda,0.7201250434929349,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0,40-64,0,Baixo,Q4 (Alto),Q2,Sem Sinistro
407773,65+,Feminino,majority,10-19y,high school,Alta Renda,0.6057278680009118,1.0,after 2015,0.0,1.0,32765,9000.0,sedan,1,0,1,0,65+,2,Médio,Q3,Q1 (Baixa),Sem Sinistro
696919,40-64,Masculino,majority,0-9y,high school,Alta Renda,0.5673375898657691,1.0,after 2015,1.0,1.0,10238,15000.0,sedan,0,0,0,1,40-64,0,Baixo,Q3,Q4 (Alta),Com Sinistro
343177,40-64,Feminino,majority,20-29y,none,Baixa Renda,0.3059841735897833,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,3,0,2,0,40-64,5,Muito Alto,Q1 (Baixo),Q1 (Baixa),Sem Sinistro
194042,65+,Masculino,majority,30y+,university,Alta Renda,0.6792507617398853,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,3,1,6,0,65+,10,Muito Alto,Q4 (Alto),Q1 (Baixa),Sem Sinistro
176374,16-25,Masculino,majority,0-9y,high school,Baixa Renda,0.5252297900602075,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,1,16-25,0,Baixo,Q3,Q2,Com Sinistro
696638,26-39,Masculino,majority,0-9y,high school,Baixa Renda,0.1218260842948218,0.0,before 2015,1.0,1.0,10238,13000.0,sedan,0,0,0,1,26-39,0,Baixo,Q1 (Baixo),Q3,Com Sinistro
891435,26-39,Masculino,majority,10-19y,university,Alta Renda,0.6289484502944956,1.0,after 2015,0.0,1.0,10238,7000.0,sedan,2,0,1,0,26-39,3,Alto,Q4 (Alto),Q1 (Baixa),Sem Sinistro
519180,16-25,Feminino,majority,0-9y,high school,Classe Trabalhadora,0.5046966607485985,0.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,1,16-25,0,Baixo,Q2,Q3,Com Sinistro
303094,40-64,Masculino,minority,10-19y,none,Classe Media,0.6317386983352397,0.0,before 2015,0.0,1.0,10238,14000.0,sedan,1,0,3,0,40-64,4,Alto,Q4 (Alto),Q3,Sem Sinistro
19948,26-39,Feminino,minority,10-19y,none,Baixa Renda,,1.0,after 2015,0.0,0.0,10238,11000.0,sedan,0,0,0,0,26-39,0,Baixo,,Q2,Sem Sinistro
786718,40-64,Feminino,majority,10-19y,university,Alta Renda,0.4840153859225122,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,1,0,1,0,40-64,2,Médio,Q2,Q3,Sem Sinistro
942824,26-39,Masculino,majority,10-19y,university,Alta Renda,0.5004667891679593,1.0,after 2015,1.0,1.0,10238,6000.0,sedan,1,0,1,0,26-39,2,Médio,Q2,Q1 (Baixa),Sem Sinistro
671968,40-64,Feminino,majority,20-29y,high school,Classe Media,0.4550563031107966,1.0,before 2015,0.0,1.0,32765,14000.0,sedan,2,1,1,0,40-64,4,Alto,Q2,Q3,Sem Sinistro
840643,40-64,Feminino,majority,20-29y,university,Alta Renda,0.4376431157751824,0.0,after 2015,0.0,1.0,32765,12000.0,sedan,2,1,1,0,40-64,4,Alto,Q2,Q2,Sem Sinistro
625580,40-64,Masculino,majority,10-19y,university,Alta Renda,0.5293520117190708,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,2,0,3,0,40-64,5,Muito Alto,Q3,Q1 (Baixa),Sem Sinistro
965608,40-64,Feminino,majority,10-19y,university,Alta Renda,0.573464223595704,1.0,after 2015,1.0,1.0,10238,,sedan,0,1,3,0,40-64,4,Alto,Q3,,Sem Sinistro
732405,40-64,Feminino,minority,20-29y,high school,Classe Media,,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,2,1,1,0,40-64,4,Alto,,Q2,Sem Sinistro
237392,26-39,Feminino,majority,10-19y,high school,Classe Media,0.4644291313817641,1.0,after 2015,0.0,1.0,10238,,sedan,2,0,2,0,26-39,4,Alto,Q2,,Sem Sinistro
848840,40-64,Feminino,majority,20-29y,university,Alta Renda,0.6812687605215133,1.0,after 2015,0.0,0.0,10238,15000.0,sedan,1,1,1,0,40-64,3,Alto,Q4 (Alto),Q4 (Alta),Sem Sinistro
555632,26-39,Masculino,majority,10-19y,high school,Classe Trabalhadora,0.281077753628128,0.0,before 2015,0.0,0.0,32765,12000.0,sedan,2,0,0,1,26-39,2,Médio,Q1 (Baixo),Q2,Com Sinistro
338062,65+,Masculino,majority,30y+,university,Alta Renda,,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,4,1,6,0,65+,11,Muito Alto,,Q1 (Baixa),Sem Sinistro
258366,16-25,Masculino,majority,0-9y,high school,Classe Media,0.4778315974899332,1.0,before 2015,1.0,0.0,10238,13000.0,sedan,0,0,0,1,16-25,0,Baixo,Q2,Q3,Com Sinistro
15598,40-64,Masculino,minority,10-19y,university,Alta Renda,0.5282637198754951,1.0,after 2015,0.0,1.0,32765,10000.0,sedan,3,0,0,0,40-64,3,Alto,Q3,Q1 (Baixa),Sem Sinistro
557897,40-64,Feminino,majority,0-9y,high school,Classe Media,0.5434013894211195,1.0,before 2015,1.0,1.0,32765,11000.0,sedan,0,0,0,1,40-64,0,Baixo,Q3,Q2,Com Sinistro
253559,16-25,Feminino,minority,0-9y,none,Baixa Renda,0.3699531590090871,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,0,16-25,0,Baixo,Q1 (Baixo),Q4 (Alta),Sem Sinistro
577935,16-25,Feminino,majority,0-9y,high school,Baixa Renda,,1.0,before 2015,0.0,1.0,32765,9000.0,sedan,0,0,0,1,16-25,0,Baixo,,Q1 (Baixa),Com Sinistro
416198,65+,Feminino,majority,30y+,high school,Alta Renda,0.5605807418504817,0.0,before 2015,1.0,1.0,32765,,sedan,4,2,2,0,65+,8,Muito Alto,Q3,,Sem Sinistro
454271,26-39,Feminino,majority,10-19y,university,Classe Media,0.4776383009311198,1.0,before 2015,0.0,1.0,10238,8000.0,sedan,0,2,4,0,26-39,6,Muito Alto,Q2,Q1 (Baixa),Sem Sinistro
582301,40-64,Feminino,majority,20-29y,high school,Alta Renda,0.7543676049142142,1.0,before 2015,1.0,1.0,10238,14000.0,sedan,2,1,3,0,40-64,6,Muito Alto,Q4 (Alto),Q3,Sem Sinistro
136835,16-25,Masculino,majority,0-9y,university,Baixa Renda,0.3026722151022247,0.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q2,Com Sinistro
32523,65+,Masculino,majority,10-19y,high school,Alta Renda,0.7292185662357293,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,1,0,0,0,65+,1,Médio,Q4 (Alto),Q2,Sem Sinistro
179889,26-39,Feminino,majority,10-19y,none,Classe Trabalhadora,0.3504134685963745,0.0,before 2015,0.0,1.0,32765,12000.0,sedan,1,0,0,1,26-39,1,Médio,Q1 (Baixo),Q2,Com Sinistro
259022,16-25,Feminino,majority,0-9y,high school,Baixa Renda,0.4339484168182728,0.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,1,16-25,0,Baixo,Q2,Q2,Com Sinistro
583013,26-39,Masculino,majority,10-19y,high school,Classe Trabalhadora,0.4363794659689697,0.0,after 2015,0.0,1.0,10238,13000.0,sedan,3,2,0,0,26-39,5,Muito Alto,Q2,Q3,Sem Sinistro
338977,40-64,Feminino,majority,20-29y,university,Alta Renda,0.6940907736953073,1.0,before 2015,0.0,1.0,10238,11000.0,sports car,2,0,5,0,40-64,7,Muito Alto,Q4 (Alto),Q2,Sem Sinistro
444930,26-39,Masculino,majority,10-19y,high school,Alta Renda,0.5823050625397024,1.0,after 2015,1.0,1.0,32765,7000.0,sedan,5,0,0,0,26-39,5,Muito Alto,Q3,Q1 (Baixa),Sem Sinistro
555255,26-39,Masculino,majority,0-9y,high school,Alta Renda,0.6317992974828051,1.0,after 2015,1.0,1.0,32765,5000.0,sedan,0,0,0,0,26-39,0,Baixo,Q4 (Alto),Q1 (Baixa),Sem Sinistro
820436,40-64,Masculino,majority,20-29y,university,Alta Renda,,1.0,after 2015,0.0,0.0,10238,16000.0,sedan,1,0,2,0,40-64,3,Alto,,Q4 (Alta),Sem Sinistro
419320,40-64,Masculino,minority,20-29y,high school,Classe Media,0.4954106282581375,1.0,before 2015,0.0,0.0,32765,,sedan,4,1,2,0,40-64,7,Muito Alto,Q2,,Sem Sinistro
944774,40-64,Masculino,majority,10-19y,high school,Alta Renda,0.534859770445961,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,1,0,4,0,40-64,5,Muito Alto,Q3,Q1 (Baixa),Sem Sinistro
954538,40-64,Feminino,majority,0-9y,high school,Classe Media,0.5948693351349871,1.0,after 2015,0.0,1.0,32765,11000.0,sedan,0,0,0,1,40-64,0,Baixo,Q3,Q2,Com Sinistro
524702,65+,Feminino,majority,10-19y,high school,Classe Media,0.5456413543617723,1.0,before 2015,1.0,1.0,10238,14000.0,sedan,0,0,1,0,65+,1,Médio,Q3,Q3,Sem Sinistro
444088,65+,Masculino,majority,30y+,university,Alta Renda,0.6384338538021537,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,2,1,10,0,65+,13,Muito Alto,Q4 (Alto),Q2,Sem Sinistro
209583,40-64,Feminino,majority,0-9y,high school,Alta Renda,0.6734074069818765,1.0,before 2015,0.0,0.0,32765,14000.0,sedan,0,0,0,1,40-64,0,Baixo,Q4 (Alto),Q3,Com Sinistro
106530,16-25,Masculino,majority,0-9y,high school,Classe Media,0.5246298573341577,0.0,after 2015,1.0,1.0,32765,8000.0,sedan,0,0,0,1,16-25,0,Baixo,Q2,Q1 (Baixa),Com Sinistro
599629,16-25,Feminino,majority,0-9y,high school,Classe Media,0.5884170099732666,1.0,after 2015,0.0,0.0,32765,12000.0,sedan,0,0,0,0,16-25,0,Baixo,Q3,Q2,Sem Sinistro
855590,40-64,Masculino,majority,10-19y,high school,Alta Renda,0.6234212425301384,1.0,after 2015,1.0,1.0,92101,12000.0,sports car,1,0,0,1,40-64,1,Médio,Q4 (Alto),Q2,Com Sinistro
468707,40-64,Feminino,majority,20-29y,none,Alta Renda,,1.0,after 2015,0.0,1.0,10238,10000.0,sedan,3,0,1,0,40-64,4,Alto,,Q1 (Baixa),Sem Sinistro
704112,16-25,Masculino,majority,0-9y,high school,Baixa Renda,0.4022623338912225,0.0,before 2015,0.0,1.0,92101,12000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q2,Com Sinistro
412334,16-25,Masculino,majority,0-9y,university,Classe Trabalhadora,0.4571102179576068,1.0,before 2015,0.0,1.0,10238,16000.0,sedan,0,0,0,1,16-25,0,Baixo,Q2,Q4 (Alta),Com Sinistro
186979,65+,Feminino,majority,20-29y,university,Alta Renda,0.7305603602992483,1.0,after 2015,1.0,1.0,10238,11000.0,sports car,1,0,4,0,65+,5,Muito Alto,Q4 (Alto),Q2,Sem Sinistro
791917,40-64,Feminino,majority,20-29y,high school,Alta Renda,0.6789547922251441,1.0,after 2015,1.0,0.0,32765,,sedan,7,0,0,0,40-64,7,Muito Alto,Q4 (Alto),,Sem Sinistro
770862,65+,Feminino,majority,0-9y,university,Alta Renda,0.6094154675963287,1.0,after 2015,1.0,1.0,32765,10000.0,sedan,0,0,0,0,65+,0,Baixo,Q3,Q1 (Baixa),Sem Sinistro
295959,26-39,Masculino,minority,10-19y,university,Alta Renda,0.6412962528138639,1.0,before 2015,1.0,1.0,10238,7000.0,sedan,3,0,2,0,26-39,5,Muito Alto,Q4 (Alto),Q1 (Baixa),Sem Sinistro
518520,26-39,Masculino,majority,10-19y,high school,Baixa Renda,0.4284619960577508,1.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,1,0,26-39,1,Médio,Q2,Q2,Sem Sinistro
216658,16-25,Masculino,majority,0-9y,high school,Classe Trabalhadora,0.4722745486937124,1.0,after 2015,1.0,0.0,10238,10000.0,sedan,0,0,0,0,16-25,0,Baixo,Q2,Q1 (Baixa),Sem Sinistro
818830,26-39,Masculino,majority,10-19y,high school,Classe Trabalhadora,0.6686394835300978,0.0,before 2015,0.0,0.0,10238,18000.0,sedan,0,0,0,1,26-39,0,Baixo,Q4 (Alto),Q4 (Alta),Com Sinistro
330386,40-64,Masculino,majority,20-29y,high school,Alta Renda,0.5618940247556938,1.0,before 2015,0.0,1.0,32765,9000.0,sedan,12,0,0,0,40-64,12,Muito Alto,Q3,Q1 (Baixa),Sem Sinistro
164608,40-64,Masculino,majority,20-29y,none,Classe Trabalhadora,0.4109869605414509,0.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,2,6,0,40-64,8,Muito Alto,Q1 (Baixo),Q2,Sem Sinistro
878291,26-39,Masculino,majority,10-19y,high school,Alta Renda,0.5898507277013039,1.0,before 2015,0.0,1.0,32765,11000.0,sedan,4,0,0,0,26-39,4,Alto,Q3,Q2,Sem Sinistro
197052,16-25,Feminino,majority,0-9y,high school,Baixa Renda,0.2937707747457808,1.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,0,16-25,0,Baixo,Q1 (Baixo),Q4 (Alta),Sem Sinistro
201088,65+,Feminino,majority,0-9y,high school,Classe Media,0.574961078622218,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0,65+,0,Baixo,Q3,Q2,Sem Sinistro
931947,16-25,Feminino,majority,0-9y,none,Baixa Renda,0.1412946066838692,0.0,after 2015,0.0,1.0,10238,10000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q1 (Baixa),Com Sinistro
529478,40-64,Masculino,majority,20-29y,university,Alta Renda,0.5167747560186352,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,3,0,1,0,40-64,4,Alto,Q2,Q2,Sem Sinistro
818927,16-25,Feminino,majority,0-9y,high school,Classe Trabalhadora,0.4289032526470881,1.0,before 2015,0.0,0.0,10238,,sedan,0,0,0,1,16-25,0,Baixo,Q2,,Com Sinistro
294928,65+,Feminino,majority,0-9y,university,Alta Renda,0.7401870890843271,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,0,0,0,1,65+,0,Baixo,Q4 (Alto),Q1 (Baixa),Com Sinistro
301662,26-39,Feminino,majority,0-9y,high school,Classe Trabalhadora,0.4966346372552317,1.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,0,26-39,0,Baixo,Q2,Q2,Sem Sinistro
90787,65+,Feminino,minority,10-19y,high school,Alta Renda,0.7094289088273653,0.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,0,65+,0,Baixo,Q4 (Alto),Q2,Sem Sinistro
272901,65+,Masculino,majority,0-9y,high school,Alta Renda,0.5777629937378045,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0,65+,0,Baixo,Q3,Q2,Sem Sinistro
690998,26-39,Feminino,majority,10-19y,university,Classe Media,0.5531042520137504,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,1,0,26-39,1,Médio,Q3,Q3,Sem Sinistro
135709,40-64,Masculino,majority,20-29y,high school,Alta Renda,0.6137617811958841,1.0,after 2015,1.0,1.0,10238,8000.0,sedan,1,0,5,0,40-64,6,Muito Alto,Q3,Q1 (Baixa),Sem Sinistro
165506,65+,Masculino,minority,30y+,university,Alta Renda,0.5765850004651284,0.0,before 2015,1.0,1.0,10238,9000.0,sedan,4,1,3,0,65+,8,Muito Alto,Q3,Q1 (Baixa),Sem Sinistro
869971,16-25,Masculino,majority,0-9y,none,Baixa Renda,,0.0,before 2015,0.0,1.0,92101,12000.0,sedan,0,0,0,1,16-25,0,Baixo,,Q2,Com Sinistro
952019,40-64,Feminino,majority,10-19y,university,Alta Renda,0.7505761646832245,1.0,after 2015,1.0,1.0,32765,10000.0,sports car,1,0,3,0,40-64,4,Alto,Q4 (Alto),Q1 (Baixa),Sem Sinistro
651971,65+,Feminino,majority,0-9y,high school,Alta Renda,0.5750827190474043,1.0,after 2015,0.0,1.0,10238,9000.0,sedan,0,0,0,0,65+,0,Baixo,Q3,Q1 (Baixa),Sem Sinistro
249828,16-25,Masculino,majority,0-9y,high school,Baixa Renda,0.3680788232816252,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q4 (Alta),Com Sinistro
496656,26-39,Masculino,majority,10-19y,none,Classe Trabalhadora,0.3880197618179513,0.0,before 2015,0.0,1.0,10238,7000.0,sedan,4,0,2,0,26-39,6,Muito Alto,Q1 (Baixo),Q1 (Baixa),Sem Sinistro
133123,26-39,Feminino,majority,0-9y,university,Alta Renda,0.5195081912594821,0.0,after 2015,1.0,1.0,10238,8000.0,sedan,0,0,0,0,26-39,0,Baixo,Q2,Q1 (Baixa),Sem Sinistro
557185,65+,Feminino,majority,30y+,university,Alta Renda,,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,2,0,2,0,65+,4,Alto,,Q1 (Baixa),Sem Sinistro
954430,65+,Feminino,majority,30y+,university,Alta Renda,0.6041565222581824,0.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,0,65+,0,Baixo,Q3,Q2,Sem Sinistro
520901,26-39,Feminino,majority,0-9y,university,Alta Renda,0.6373474577984933,1.0,after 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,0,26-39,0,Baixo,Q4 (Alto),Q4 (Alta),Sem Sinistro
684095,40-64,Feminino,majority,20-29y,high school,Alta Renda,0.7252401301126783,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,3,0,0,0,40-64,3,Alto,Q4 (Alto),Q1 (Baixa),Sem Sinistro
779129,26-39,Masculino,majority,10-19y,university,Alta Renda,0.523813899780489,1.0,after 2015,0.0,0.0,10238,18000.0,sedan,1,0,1,0,26-39,2,Médio,Q2,Q4 (Alta),Sem Sinistro
459680,26-39,Feminino,majority,0-9y,high school,Classe Media,0.5031641628599612,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,1,26-39,0,Baixo,Q2,Q1 (Baixa),Com Sinistro
88046,16-25,Masculino,majority,0-9y,high school,Baixa Renda,0.3241067104378144,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q4 (Alta),Com Sinistro
701574,40-64,Masculino,minority,20-29y,university,Alta Renda,0.5430953673667149,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,4,2,2,0,40-64,8,Muito Alto,Q3,Q2,Sem Sinistro
656025,16-25,Feminino,majority,0-9y,none,Baixa Renda,0.2748373257247578,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q3,Com Sinistro
125011,16-25,Masculino,majority,0-9y,high school,Baixa Renda,0.3285803792468538,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q4 (Alta),Com Sinistro
364434,40-64,Masculino,majority,20-29y,university,Classe Media,0.5371791958990768,1.0,after 2015,0.0,0.0,92101,12000.0,sedan,5,0,1,0,40-64,6,Muito Alto,Q3,Q2,Sem Sinistro
400285,40-64,Feminino,majority,10-19y,university,Alta Renda,0.5850761451586877,1.0,after 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,0,40-64,0,Baixo,Q3,Q4 (Alta),Sem Sinistro
420096,65+,Feminino,majority,30y+,none,Alta Renda,0.4935150641243264,1.0,after 2015,1.0,1.0,10238,7000.0,sedan,1,1,3,0,65+,5,Muito Alto,Q2,Q1 (Baixa),Sem Sinistro
237845,26-39,Masculino,majority,10-19y,none,Baixa Renda,0.4142474572529065,0.0,before 2015,0.0,0.0,10238,16000.0,sedan,2,0,2,1,26-39,4,Alto,Q1 (Baixo),Q4 (Alta),Com Sinistro
545432,16-25,Feminino,majority,0-9y,high school,Classe Trabalhadora,0.2705635141230467,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,0,16-25,0,Baixo,Q1 (Baixo),Q4 (Alta),Sem Sinistro
692670,16-25,Feminino,majority,0-9y,high school,Baixa Renda,0.4989129082427346,0.0,before 2015,0.0,1.0,10238,,sports car,0,0,0,1,16-25,0,Baixo,Q2,,Com Sinistro
282905,26-39,Feminino,majority,10-19y,high school,Baixa Renda,0.2872590318115285,0.0,before 2015,0.0,1.0,10238,,sedan,3,0,0,0,26-39,3,Alto,Q1 (Baixo),,Sem Sinistro
794081,16-25,Feminino,majority,0-9y,high school,Classe Media,0.6152823692233873,1.0,before 2015,0.0,0.0,10238,11000.0,sedan,0,0,0,0,16-25,0,Baixo,Q3,Q2,Sem Sinistro
527884,65+,Feminino,majority,30y+,high school,Alta Renda,0.6963481668112647,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,2,0,0,0,65+,2,Médio,Q4 (Alto),Q1 (Baixa),Sem Sinistro
944103,40-64,Masculino,majority,20-29y,university,Alta Renda,0.6124200256695846,1.0,after 2015,1.0,1.0,10238,7000.0,sedan,4,0,3,0,40-64,7,Muito Alto,Q3,Q1 (Baixa),Sem Sinistro
47618,40-64,Masculino,majority,20-29y,university,Classe Media,0.3450334750268468,1.0,after 2015,0.0,1.0,10238,14000.0,sedan,1,0,2,0,40-64,3,Alto,Q1 (Baixo),Q3,Sem Sinistro
345279,40-64,Masculino,majority,20-29y,none,Classe Trabalhadora,,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,0,1,2,0,40-64,3,Alto,,Q1 (Baixa),Sem Sinistro
160230,26-39,Masculino,minority,10-19y,none,Classe Trabalhadora,0.4125766334796993,0.0,after 2015,0.0,0.0,10238,14000.0,sedan,2,0,1,0,26-39,3,Alto,Q1 (Baixo),Q3,Sem Sinistro
903464,40-64,Feminino,majority,20-29y,university,Alta Renda,0.6425270915517005,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,1,0,1,0,40-64,2,Médio,Q4 (Alto),Q2,Sem Sinistro
750236,40-64,Masculino,majority,20-29y,university,Alta Renda,0.5391551687999482,1.0,before 2015,1.0,0.0,32765,8000.0,sedan,5,0,1,0,40-64,6,Muito Alto,Q3,Q1 (Baixa),Sem Sinistro
902635,65+,Masculino,majority,30y+,university,Classe Trabalhadora,0.2571342761351081,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,7,0,4,0,65+,11,Muito Alto,Q1 (Baixo),Q1 (Baixa),Sem Sinistro
676862,26-39,Masculino,majority,10-19y,university,Classe Media,0.5477892779701179,0.0,after 2015,1.0,1.0,10238,14000.0,sedan,0,0,2,0,26-39,2,Médio,Q3,Q3,Sem Sinistro
625190,65+,Masculino,majority,20-29y,high school,Alta Renda,0.5822318867802224,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,2,0,3,0,65+,5,Muito Alto,Q3,Q3,Sem Sinistro
833066,26-39,Masculino,majority,10-19y,high school,Classe Trabalhadora,0.688896033043724,1.0,before 2015,0.0,0.0,10238,,sedan,3,1,1,0,26-39,5,Muito Alto,Q4 (Alto),,Sem Sinistro
658726,26-39,Masculino,minority,10-19y,high school,Classe Trabalhadora,0.4960027855229831,1.0,after 2015,0.0,1.0,10238,12000.0,sedan,2,0,1,0,26-39,3,Alto,Q2,Q2,Sem Sinistro
157737,40-64,Masculino,majority,20-29y,university,Alta Renda,0.5038362941626789,1.0,before 2015,1.0,1.0,32765,10000.0,sports car,2,1,3,0,40-64,6,Muito Alto,Q2,Q1 (Baixa),Sem Sinistro
715175,26-39,Masculino,majority,10-19y,university,Classe Media,0.3354506418625349,0.0,before 2015,1.0,0.0,10238,12000.0,sports car,0,0,1,1,26-39,1,Médio,Q1 (Baixo),Q2,Com Sinistro
226374,40-64,Masculino,majority,20-29y,university,Alta Renda,0.5128731861610063,1.0,before 2015,1.0,1.0,32765,10000.0,sports car,8,1,0,0,40-64,9,Muito Alto,Q2,Q1 (Baixa),Sem Sinistro
747737,16-25,Feminino,minority,0-9y,high school,Baixa Renda,0.5023757436356552,1.0,before 2015,0.0,1.0,10238,10000.0,sports car,0,0,0,0,16-25,0,Baixo,Q2,Q1 (Baixa),Sem Sinistro
202664,16-25,Masculino,majority,0-9y,none,Baixa Renda,0.3251507895065117,0.0,before 2015,1.0,1.0,32765,6000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q1 (Baixa),Com Sinistro
892385,26-39,Feminino,majority,10-19y,none,Classe Trabalhadora,0.5112126383499591,0.0,after 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,0,26-39,0,Baixo,Q2,Q4 (Alta),Sem Sinistro
352133,65+,Masculino,majority,30y+,university,Alta Renda,0.646019745527352,0.0,after 2015,1.0,1.0,10238,10000.0,sedan,6,1,9,0,65+,16,Muito Alto,Q4 (Alto),Q1 (Baixa),Sem Sinistro
425088,16-25,Masculino,majority,0-9y,university,Classe Trabalhadora,0.4883411676791918,1.0,after 2015,0.0,1.0,32765,11000.0,sedan,0,0,0,0,16-25,0,Baixo,Q2,Q2,Sem Sinistro
18141,40-64,Feminino,majority,20-29y,high school,Classe Trabalhadora,,1.0,before 2015,1.0,0.0,32765,10000.0,sports car,2,1,0,0,40-64,3,Alto,,Q1 (Baixa),Sem Sinistro
493806,26-39,Feminino,majority,10-19y,university,Alta Renda,,1.0,after 2015,1.0,1.0,10238,15000.0,sedan,3,0,1,0,26-39,4,Alto,,Q4 (Alta),Sem Sinistro
439942,65+,Feminino,majority,30y+,university,Alta Renda,0.5835051700162286,1.0,after 2015,1.0,1.0,10238,,sedan,2,1,1,0,65+,4,Alto,Q3,,Sem Sinistro
56179,40-64,Feminino,majority,20-29y,high school,Alta Renda,0.5906781386208667,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,2,0,0,0,40-64,2,Médio,Q3,Q2,Sem Sinistro
245814,65+,Feminino,majority,30y+,high school,Alta Renda,0.7194051606457107,1.0,after 2015,1.0,1.0,10238,15000.0,sedan,1,1,1,0,65+,3,Alto,Q4 (Alto),Q4 (Alta),Sem Sinistro
75025,26-39,Masculino,majority,10-19y,university,Classe Media,0.5229674616696696,1.0,before 2015,1.0,1.0,32765,5000.0,sedan,5,0,0,0,26-39,5,Muito Alto,Q2,Q1 (Baixa),Sem Sinistro
780041,40-64,Feminino,majority,20-29y,none,Baixa Renda,0.3648882615904017,1.0,before 2015,0.0,1.0,21217,,sedan,0,1,2,1,40-64,3,Alto,Q1 (Baixo),,Com Sinistro
464079,65+,Feminino,majority,0-9y,university,Alta Renda,0.7163840295153565,0.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0,65+,0,Baixo,Q4 (Alto),Q2,Sem Sinistro
